ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_T,Sex: Total,AGE_10YRBANDS_YGE65,Age (10-year bands): 65+,EDU_ISCED97_3,Education (ISCED-97): 3. Upper secondary education,2016,25.7,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_T,Sex: Total,AGE_10YRBANDS_YGE65,Age (10-year bands): 65+,EDU_ISCED97_4,Education (ISCED-97): 4. Post-secondary non-tertiary education,2016,27.76,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_T,Sex: Total,AGE_10YRBANDS_YGE65,Age (10-year bands): 65+,EDU_ISCED97_5,Education (ISCED-97): 5. First stage of tertiary education (not leading directly to an advanced research qualification),2016,13.41,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_T,Sex: Total,AGE_10YRBANDS_YGE65,Age (10-year bands): 65+,EDU_ISCED97_6,Education (ISCED-97): 6. Second stage of tertiary education (leading to an advanced research qualification),2016,,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_T,Sex: Total,AGE_10YRBANDS_YGE65,Age (10-year bands): 65+,EDU_ISCED97_UNK,Education (ISCED-97): Level not stated,2016,35.55,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_TOTAL,Age (10-year bands): Total,EDU_ISCED97_TOTAL,Education (ISCED-97): Total,2016,22.5,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_TOTAL,Age (10-year bands): Total,EDU_ISCED97_X,Education (ISCED-97): X. No schooling,2016,21.04,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_TOTAL,Age (10-year bands): Total,EDU_ISCED97_0,Education (ISCED-97): 0. Pre-primary education,2016,29.7,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_TOTAL,Age (10-year bands): Total,EDU_ISCED97_1,Education (ISCED-97): 1. Primary education or first stage of basic education,2016,19.66,,,C3:996,Nonstandard education level: Including 2,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_TOTAL,Age (10-year bands): Total,EDU_ISCED97_2,Education (ISCED-97): 2. Lower secondary or second stage of basic education,2016,11.49,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_TOTAL,Age (10-year bands): Total,EDU_ISCED97_3,Education (ISCED-97): 3. Upper secondary education,2016,28.65,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_TOTAL,Age (10-year bands): Total,EDU_ISCED97_4,Education (ISCED-97): 4. Post-secondary non-tertiary education,2016,10.92,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_TOTAL,Age (10-year bands): Total,EDU_ISCED97_5,Education (ISCED-97): 5. First stage of tertiary education (not leading directly to an advanced research qualification),2016,32.63,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_TOTAL,Age (10-year bands): Total,EDU_ISCED97_6,Education (ISCED-97): 6. Second stage of tertiary education (leading to an advanced research qualification),2016,11.52,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_TOTAL,Age (10-year bands): Total,EDU_ISCED97_UNK,Education (ISCED-97): Level not stated,2016,26.73,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y15-24,Age (10-year bands): 15-24,EDU_ISCED97_TOTAL,Education (ISCED-97): Total,2016,53.26,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y15-24,Age (10-year bands): 15-24,EDU_ISCED97_X,Education (ISCED-97): X. No schooling,2016,23.73,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y15-24,Age (10-year bands): 15-24,EDU_ISCED97_0,Education (ISCED-97): 0. Pre-primary education,2016,62.17,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y15-24,Age (10-year bands): 15-24,EDU_ISCED97_1,Education (ISCED-97): 1. Primary education or first stage of basic education,2016,49.63,,,C3:996,Nonstandard education level: Including 2,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y15-24,Age (10-year bands): 15-24,EDU_ISCED97_2,Education (ISCED-97): 2. Lower secondary or second stage of basic education,2016,32.09,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y15-24,Age (10-year bands): 15-24,EDU_ISCED97_3,Education (ISCED-97): 3. Upper secondary education,2016,58.64,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y15-24,Age (10-year bands): 15-24,EDU_ISCED97_4,Education (ISCED-97): 4. Post-secondary non-tertiary education,2016,39.09,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y15-24,Age (10-year bands): 15-24,EDU_ISCED97_5,Education (ISCED-97): 5. First stage of tertiary education (not leading directly to an advanced research qualification),2016,67.92,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y15-24,Age (10-year bands): 15-24,EDU_ISCED97_6,Education (ISCED-97): 6. Second stage of tertiary education (leading to an advanced research qualification),2016,,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y15-24,Age (10-year bands): 15-24,EDU_ISCED97_UNK,Education (ISCED-97): Level not stated,2016,54.79,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y25-34,Age (10-year bands): 25-34,EDU_ISCED97_TOTAL,Education (ISCED-97): Total,2016,5.26,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y25-34,Age (10-year bands): 25-34,EDU_ISCED97_X,Education (ISCED-97): X. No schooling,2016,7.57,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y25-34,Age (10-year bands): 25-34,EDU_ISCED97_0,Education (ISCED-97): 0. Pre-primary education,2016,,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y25-34,Age (10-year bands): 25-34,EDU_ISCED97_1,Education (ISCED-97): 1. Primary education or first stage of basic education,2016,2.42,,,C3:996,Nonstandard education level: Including 2,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y25-34,Age (10-year bands): 25-34,EDU_ISCED97_2,Education (ISCED-97): 2. Lower secondary or second stage of basic education,2016,,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y25-34,Age (10-year bands): 25-34,EDU_ISCED97_3,Education (ISCED-97): 3. Upper secondary education,2016,4.42,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y25-34,Age (10-year bands): 25-34,EDU_ISCED97_4,Education (ISCED-97): 4. Post-secondary non-tertiary education,2016,6.48,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y25-34,Age (10-year bands): 25-34,EDU_ISCED97_5,Education (ISCED-97): 5. First stage of tertiary education (not leading directly to an advanced research qualification),2016,20.32,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y25-34,Age (10-year bands): 25-34,EDU_ISCED97_6,Education (ISCED-97): 6. Second stage of tertiary education (leading to an advanced research qualification),2016,,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y25-34,Age (10-year bands): 25-34,EDU_ISCED97_UNK,Education (ISCED-97): Level not stated,2016,30.49,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y35-44,Age (10-year bands): 35-44,EDU_ISCED97_TOTAL,Education (ISCED-97): Total,2016,2.43,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y35-44,Age (10-year bands): 35-44,EDU_ISCED97_X,Education (ISCED-97): X. No schooling,2016,7.87,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y35-44,Age (10-year bands): 35-44,EDU_ISCED97_0,Education (ISCED-97): 0. Pre-primary education,2016,,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y35-44,Age (10-year bands): 35-44,EDU_ISCED97_1,Education (ISCED-97): 1. Primary education or first stage of basic education,2016,2.08,,,C3:996,Nonstandard education level: Including 2,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y35-44,Age (10-year bands): 35-44,EDU_ISCED97_2,Education (ISCED-97): 2. Lower secondary or second stage of basic education,2016,,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y35-44,Age (10-year bands): 35-44,EDU_ISCED97_3,Education (ISCED-97): 3. Upper secondary education,2016,1.16,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y35-44,Age (10-year bands): 35-44,EDU_ISCED97_4,Education (ISCED-97): 4. Post-secondary non-tertiary education,2016,3.01,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y35-44,Age (10-year bands): 35-44,EDU_ISCED97_5,Education (ISCED-97): 5. First stage of tertiary education (not leading directly to an advanced research qualification),2016,,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y35-44,Age (10-year bands): 35-44,EDU_ISCED97_6,Education (ISCED-97): 6. Second stage of tertiary education (leading to an advanced research qualification),2016,,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y35-44,Age (10-year bands): 35-44,EDU_ISCED97_UNK,Education (ISCED-97): Level not stated,2016,,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y45-54,Age (10-year bands): 45-54,EDU_ISCED97_TOTAL,Education (ISCED-97): Total,2016,2.13,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y45-54,Age (10-year bands): 45-54,EDU_ISCED97_X,Education (ISCED-97): X. No schooling,2016,10.6,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y45-54,Age (10-year bands): 45-54,EDU_ISCED97_0,Education (ISCED-97): 0. Pre-primary education,2016,,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y45-54,Age (10-year bands): 45-54,EDU_ISCED97_1,Education (ISCED-97): 1. Primary education or first stage of basic education,2016,1.41,,,C3:996,Nonstandard education level: Including 2,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y45-54,Age (10-year bands): 45-54,EDU_ISCED97_3,Education (ISCED-97): 3. Upper secondary education,2016,1.39,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y45-54,Age (10-year bands): 45-54,EDU_ISCED97_UNK,Education (ISCED-97): Level not stated,2016,20.39,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y55-64,Age (10-year bands): 55-64,EDU_ISCED97_TOTAL,Education (ISCED-97): Total,2016,5.94,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y55-64,Age (10-year bands): 55-64,EDU_ISCED97_X,Education (ISCED-97): X. No schooling,2016,13.92,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y55-64,Age (10-year bands): 55-64,EDU_ISCED97_0,Education (ISCED-97): 0. Pre-primary education,2016,,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y55-64,Age (10-year bands): 55-64,EDU_ISCED97_1,Education (ISCED-97): 1. Primary education or first stage of basic education,2016,2.85,,,C3:996,Nonstandard education level: Including 2,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y55-64,Age (10-year bands): 55-64,EDU_ISCED97_3,Education (ISCED-97): 3. Upper secondary education,2016,3.43,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y55-64,Age (10-year bands): 55-64,EDU_ISCED97_4,Education (ISCED-97): 4. Post-secondary non-tertiary education,2016,11.6,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y55-64,Age (10-year bands): 55-64,EDU_ISCED97_5,Education (ISCED-97): 5. First stage of tertiary education (not leading directly to an advanced research qualification),2016,,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y55-64,Age (10-year bands): 55-64,EDU_ISCED97_6,Education (ISCED-97): 6. Second stage of tertiary education (leading to an advanced research qualification),2016,,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_Y55-64,Age (10-year bands): 55-64,EDU_ISCED97_UNK,Education (ISCED-97): Level not stated,2016,,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_YGE65,Age (10-year bands): 65+,EDU_ISCED97_TOTAL,Education (ISCED-97): Total,2016,26.71,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_YGE65,Age (10-year bands): 65+,EDU_ISCED97_X,Education (ISCED-97): X. No schooling,2016,44.36,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_YGE65,Age (10-year bands): 65+,EDU_ISCED97_0,Education (ISCED-97): 0. Pre-primary education,2016,,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_YGE65,Age (10-year bands): 65+,EDU_ISCED97_1,Education (ISCED-97): 1. Primary education or first stage of basic education,2016,17.52,,,C3:996,Nonstandard education level: Including 2,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_YGE65,Age (10-year bands): 65+,EDU_ISCED97_3,Education (ISCED-97): 3. Upper secondary education,2016,24.89,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_YGE65,Age (10-year bands): 65+,EDU_ISCED97_4,Education (ISCED-97): 4. Post-secondary non-tertiary education,2016,20.17,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_YGE65,Age (10-year bands): 65+,EDU_ISCED97_5,Education (ISCED-97): 5. First stage of tertiary education (not leading directly to an advanced research qualification),2016,,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_YGE65,Age (10-year bands): 65+,EDU_ISCED97_6,Education (ISCED-97): 6. Second stage of tertiary education (leading to an advanced research qualification),2016,,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_M,Sex: Male,AGE_10YRBANDS_YGE65,Age (10-year bands): 65+,EDU_ISCED97_UNK,Education (ISCED-97): Level not stated,2016,30.5,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
KEN,Kenya,BB:7021,HIES - Household Budget Survey,EIP_DWAP_SEX_AGE_EDU_RT,"Inactivity rate by sex, age and education (%)",SEX_F,Sex: Female,AGE_10YRBANDS_TOTAL,Age (10-year bands): Total,EDU_ISCED97_TOTAL,Education (ISCED-97): Total,2016,28.54,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
